,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,videoid,publish_time,channelId,title,cover_url,channelTitle,tag,duration,caption,defaultAudioLanguage,viewcount,likecount,favoritecount,commentcount,cover_word,channel_start_date,channelname,channel_cover,bannerExternalUrl,topicCategories,channel_view,subscriberCount,hiddenSubscriberCount,videoCount,hour,minute,second,day,duration_in_sec,topic_cat,topic_Electronic_music,topic_Society,topic_Sport,topic_Food,topic_Rhythm_and_blues,topic_Independent_music,topic_Humour,topic_Racing_video_game,topic_Knowledge,topic_Politics,topic_Video_game_culture,topic_Reggae,topic_Television_program,topic_Baseball,topic_Casual_game,topic_Mixed_martial_arts,topic_Health,topic_Action_game,topic_Basketball,topic_Pet,topic_Lifestyle_(sociology),topic_American_football,topic_Religion,topic_Soul_music,topic_Music,topic_Strategy_video_game,topic_Classical_music,topic_Fashion,topic_Volleyball,topic_Physical_fitness,topic_Tourism,topic_Rock_music,topic_Music_video_game,topic_Simulation_video_game,topic_Cricket,topic_Entertainment,topic_Pop_music,topic_Tennis,topic_Action-adventure_game,topic_Music_of_Asia,topic_Hobby,topic_Professional_wrestling,topic_Puzzle_video_game,topic_Jazz,topic_Physical_attractiveness,topic_Vehicle,topic_Boxing,topic_Business,topic_Role-playing_video_game,topic_Hip_hop_music,topic_Motorsport,topic_Christian_music,topic_Association_football,topic_Ice_hockey,topic_Technology,topic_Military,topic_Film,topic_Country_music,topic_Performing_arts,topic_Golf,topic_Sports_game,topic_Music_of_Latin_America,music,channel_week,week,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,channel_year_1970,channel_year_2005,channel_year_2006,channel_year_2007,channel_year_2008,channel_year_2009,channel_year_2010,channel_year_2011,channel_year_2012,channel_year_2013,channel_year_2014,channel_year_2015,channel_year_2016,channel_year_2017,channel_year_2018,channel_year_2019,channel_year_2020,channel_year_2021,channel_year_2022,channel_month_1,channel_month_2,channel_month_3,channel_month_4,channel_month_5,channel_month_6,channel_month_7,channel_month_8,channel_month_9,channel_month_10,channel_month_11,channel_month_12,dimension_2d,dimension_3d,definition_hd,definition_sd,country_AE,country_AF,country_AL,country_AM,country_AR,country_AT,country_AU,country_AZ,country_BA,country_BD,country_BE,country_BG,country_BH,country_BM,country_BO,country_BR,country_BY,country_CA,country_CH,country_CL,country_CN,country_CO,country_CR,country_CY,country_CZ,country_DE,country_DK,country_DZ,country_EC,country_EE,country_EG,country_ES,country_FI,country_FR,country_GB,country_GE,country_GH,country_GL,country_GR,country_HK,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IR,country_IS,country_IT,country_JM,country_JO,country_JP,country_KE,country_KH,country_KR,country_KW,country_KY,country_KZ,country_LB,country_LK,country_LT,country_LU,country_LV,country_MA,country_MT,country_MX,country_MY,country_NG,country_NL,country_NO,country_NP,country_NZ,country_None,country_OM,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PT,country_QA,country_RO,country_RS,country_RU,country_SA,country_SE,country_SG,country_SI,country_SK,country_SN,country_SV,country_TH,country_TN,country_TR,country_TT,country_TW,country_TZ,country_UA,country_UG,country_US,country_UY,country_UZ,country_VG,country_VN,country_YE,country_ZA,country_ZW,cosine_sim,colourfulness,contrast,saturation
55515,55515,55515,55802,gWQY7KIh0p4,2022-11-03T11:33:48Z,UCUhpu5MJQ_bjPkXO00jyxsw,"EP4 Preview | Healing Food, Healing Love | 你是我的美味 | iQIYI",https://i.ytimg.com/vi/gWQY7KIh0p4/hqdefault.jpg,iQIYI 爱奇艺,iqiyi 爱奇艺 电视剧 综艺 你是我的美味 Ryan Zhang Healing Food Healing Love Zhao Yaoke Pearain Yan Ni Li Qingtian Vinson,PT49S,True,en,828.0,7.0,0,0,,2015-05-11T08:18:52Z,iQIYI 爱奇艺,https://yt3.ggpht.com/5prJNYLdaetYVmNteyIVWuVUBaI4F009NFtsdGG1e8fnifE126RyPF7sv6BlE338HRTYeQHs=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/_6pk9S1dLbh8LES8P_0N0jgVEZysDJ2PriMs86dJTg9CznlvKG5yTzgjt4fg--ARpetBXrFNAg,"https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film",2340353384.0,4850000.0,0.0,18269.0,0,0,49,0,49,"['Television_program', 'Entertainment', 'Film']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8350129186670011,37.68803970679846,72.57991168444818,76.64027199074074
48698,48698,48698,48935,4LgTgJCTODo,2022-09-26T11:21:33Z,UCK08_B5SZwoEUk2hDPMOijQ,Welcome to LSE!,https://i.ytimg.com/vi/4LgTgJCTODo/hqdefault.jpg,LSE,LSE London School of Economics and Political Science London School of Economics University College,PT3M41S,True,en-GB,3478.0,130.0,0,4,,2010-04-19T11:54:43Z,LSE,https://yt3.ggpht.com/ydvNmddY-aseKt7Q-Qv3xrEIKHvNfrOOiuEfPrFTnXogQTTCsXdG1P0idPIRD8105rE15CGy9w=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/MTrEiRxpyJaf5dZfPS7aW59UYxtEbqguZNp70gaRGanh1vss2sd9rF5Wv-HWia48dZDhvCNH9A,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society",19517876.0,216000.0,0.0,3638.0,0,3,41,0,221,"['Knowledge', 'Society']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9061600752413356,134.11472309287217,90.91083659064672,134.06616319444444
29870,29870,29870,29981,HOgtlctnrTE,2021-07-05T22:15:01Z,UCGy7SkBjcIAgTiwkXEtPnYg,YouTube Is Deleting My Channel (My Response),https://i.ytimg.com/vi/HOgtlctnrTE/hqdefault.jpg,Andrei Jikh,how to make money stock market crash bitcoin crash market bubble bitcoin how to buy bitcoin cryptocurrency stock market robinhood app best trading app stocks passive income dividends dividend stocks investing investing for beginners stock options best sto,PT10M5S,True,en,280517.0,18898.0,0,2677,,2017-03-24T00:43:42Z,Andrei Jikh,https://yt3.ggpht.com/ytc/AMLnZu_AVJFsSCAVGGSPAWGubV32FoMmQoQQewI4R6KoxA=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/V6bqh9lUa3rNjVA7ZIjmT_tMD3UJJr6b5Z_ryZ282Wv5ADKj6iKlulhbNGvKr-3ZTcfgXVJ70GI,"https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Knowledge",236186166.0,2180000.0,0.0,538.0,0,10,5,0,605,"['Society', 'Knowledge']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9456457679668226,30.490265039875077,95.173477274842,57.71800925925926
55184,55184,55184,55463,RKy4NwrL3iM,2022-11-02T19:33:52Z,UCrp_UI8XtuYfpiqluWLD7Lw,Fmr. Fed Governor Mishkin responds to Fed rate hike,https://i.ytimg.com/vi/RKy4NwrL3iM/hqdefault.jpg,CNBC Television,CNBC Business News finance stock stock market news channel news station breaking news us news world news cable cable news finance news money money tips financial news stock market news stocks,PT5M28S,True,en,13279.0,124.0,0,77,"[S&P CONSUMER STAPLES.
758.87 +3.72 [+0.49%]

wteapay Joy

[angarye | RED: HIKES APPROPRIATE TO REACH
eee RESTRICTIVE"" POLICY.
",2018-05-29T15:09:14Z,CNBC Television,https://yt3.ggpht.com/ytc/AMLnZu-AV_bYvI2D5M289VDkLZTAb1gshEFwJXpopSbGoA=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/StYgUX07Y81tUvQl_YVZk0Zmcl9AUJ3Y36gTCb09IQGtIBcScALRaqlyesORh0GwPgmLjCB1D9E,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society",1512600347.0,2280000.0,0.0,92603.0,0,5,28,0,328,"['Knowledge', 'Society']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8807594159923386,47.7995540459453,52.69508694642856,144.89033564814815
30838,30838,30838,30952,7QzuOSAvsDA,2021-08-06T21:00:12Z,UCBw32y41Ql0AsjUmUPlCbKA,Cozumel Mexico! Gringo discount! Things you must know,https://i.ytimg.com/vi/7QzuOSAvsDA/hqdefault.jpg,Tobys place,"Cozumel mexico,Cozumel Bars,Cozumel Island,Cozumel Walking street,Cozumel diving,Cozumel restaurants,Cozumel walking tour,Playa del carmen,Ultramar Ferry,cozumel,cozumel 2021,cozumel fishing,cozumel mexico 2021,cozumel shopping,cozumel snorkeling,cozumel ",PT18M16S,True,en-US,10850.0,112.0,0,21,,2013-03-22T19:59:06Z,Tobys place,https://yt3.ggpht.com/ytc/AMLnZu-bCB8h5hLG_qZncto7F-nr81GjpV810rSRazpE=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/9UiE8Za4St8jqBX_VxF_3cWmtgleiEY6xkSXshQVjBc6ixesjnPmZJEkFvTo87Xq1fMZuEvX0Pc,"https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Tourism",1204597.0,3470.0,0.0,102.0,0,18,16,0,1096,"['Vehicle', 'Food', 'Lifestyle_(sociology)', 'Tourism']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9535304689301451,27.933692044854062,73.08534557181264,63.88692708333333
58890,58890,58890,59202,hcIkITghHjQ,2022-11-10T23:20:49Z,UCgBVz3EzHYKpPS0BITvLRsg,Dallas Democrat becomes one of 3 openly gay Black state lawmakers,https://i.ytimg.com/vi/hcIkITghHjQ/hqdefault.jpg,KXAN,kxanaustin kxanaustinnews KXAN_News texas election,PT7M26S,True,en,112.0,3.0,0,6,"YOUR* LOCAL

HEADQUARTERS

minutes |32mph

",2006-06-27T06:58:05Z,KXAN,https://yt3.ggpht.com/ytc/AMLnZu_1htv113tc0u9SYUOklXW0KC5skUDr7ty86wdkLA=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/I16i7NrQBok2lPizfn-bpYclLipvylO21lKnOgAMfq6RmFj96Gb45U5IkDhvOrXArWt-khAULQ,https://en.wikipedia.org/wiki/Society,157042104.0,155000.0,0.0,84297.0,0,7,26,0,446,['Society'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9240836980058228,54.616180895249045,78.96041587815404,65.8274826388889
39123,39123,39123,39305,jP4LJcmZrKE,2022-04-13T20:49:57Z,UCDap3xd_Aj9tDndHJmEfPUQ,LGC Biosearch Technologies simplifies online business for genomic analysis tools,https://i.ytimg.com/vi/jP4LJcmZrKE/hqdefault.jpg,LGC Group video,None,PT3M8S,True,en-GB,207.0,4.0,0,0,,2013-07-18T09:58:09Z,LGC Group video,https://yt3.ggpht.com/ytc/AMLnZu_VDCNQmkNCfyPm1RzLH21rsl_pVVEFQdmuaGWp=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/yBLdY1JgfgnE8HO-Fvwjvk7NBt571scDg0Sroz5WneVAOCI_O_kLAo9JquetU_6t_PUWv49XSBs,https://en.wikipedia.org/wiki/Knowledge,303726.0,1210.0,0.0,140.0,0,3,8,0,188,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8882799498801505,20.522094371777275,111.31654270448136,14.17734375
25369,25369,25369,25449,o7dapuggLcs,2021-01-25T14:39:25Z,UC_zQoiPtBDvsThGroagm3ww,#LetsTalkAboutIt: What is Cognitive Behavioral Therapy [CBT]?,https://i.ytimg.com/vi/o7dapuggLcs/hqdefault.jpg,Psych Hub,what is cbt what is cognitive behavioral therapy what is cbt therapy cbt therapy cognitive behavioral therapy what is therapy how therapy works how cognitive behavioral therapy works how cbt works does cbt works psych hub mental health does therapy work m,PT6M59S,True,en,22925.0,436.0,0,13,": LET'S TALK ABOUT IT

WHAT IS COGNITIVE
BEHAVIORAL THERAPY
(CBT)?
",2019-04-17T02:09:45Z,Psych Hub,https://yt3.ggpht.com/kYTKhAmB-lyr5w-5zylxvRbbU1WG_vgMC-P-8KJaCwQ_o_nzHPBLHSfS5gmFjR9eO1AslBp6qA=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/C0hUx6nXoO_NkqYRkFcMot0AK8jMmS9ll3Lg4JTooq76G_xNhYjbNX7NpdMr2OWYoMv6QGYsmw,"https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",16594141.0,129000.0,0.0,426.0,0,6,59,0,419,"['Health', 'Knowledge', 'Society', 'Lifestyle_(sociology)']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8925623903157299,60.307264330052206,57.43990349244099,151.7825
47015,47015,47015,47241,OtccpAIQ7Hs,2022-09-04T17:00:12Z,UCz8KsDcRFXxzYO4guvCR-LA,Your NIW Case Is a Loser,https://i.ytimg.com/vi/OtccpAIQ7Hs/hqdefault.jpg,"Hacking Immigration Law, LLC",Immigration Immigration Law Immigration Lawyer US immigration USCIS,PT11M38S,True,en,5874.0,111.0,0,15,"a sour
\ ASNIW casEIs A
“Loser
",2012-08-24T16:52:37Z,"Hacking Immigration Law, LLC",https://yt3.ggpht.com/8Qx75lXYKQdV4agQ4wqKGdIy9LAjg037qrwxtjp6iQpyzuX8z6T06OCVEUhUNyzNny9hfJVejQ=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/-ZCADSxONmEv7G5m0vhinsobCnWr5iw58gDebPB7uVLu2KRg_80gfI5SIi7uxHAobPPQzNsPBQ,"https://en.wikipedia.org/wiki/Religion,https://en.wikipedia.org/wiki/Society",10069848.0,57600.0,0.0,1460.0,0,11,38,0,698,"['Religion', 'Society']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5720347725828716,63.55914971133048,61.3023134212851,80.73998842592593
57376,57376,57376,57681,o3xTJ-K8liU,2022-11-06T22:04:42Z,UCaFbn5eVNra6e5dXHL9TE9w,Morning Bell 7 November,https://i.ytimg.com/vi/o3xTJ-K8liU/hqdefault.jpg,Bell Direct,Bell Direct Morning Bell Trading Central Strandline resources JB Hi-Fi consumer confidence business confidence Australian dollar Pilbara Minerals Allkem Woodside ausbiz.,PT4M34S,True,en,959.0,41.0,0,2,"_=ASX set to rise on
7

_ = Wall St jobs-rally

sa

",2008-01-17T03:42:00Z,Bell Direct,https://yt3.ggpht.com/ytc/AMLnZu9jSvm4NP-blOGJjjAphleuqisDpzD0PQNmc7cPIw=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/bUl_0rE0JS-GJB9uFjGs3RYCGkmRqfhnSfaamQA4j1hlb3lR0b8VvhPm6DvMNANC3fdZEunLqf4,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Society",3133307.0,8310.0,0.0,2598.0,0,4,34,0,274,"['Knowledge', 'Society']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722658484950077,52.56797492645214,65.4360544827659,126.15385416666666
50724,50724,50724,50967,gt4cUMbTR-Y,2022-10-17T07:09:54Z,UCU_cC8V0pVG1LK_K6Momcyw,Cincinnati Bearcats vs SMU Mustangs 2022.10.16 / NCAA Soccer Women`s,https://i.ytimg.com/vi/gt4cUMbTR-Y/hqdefault.jpg,Soccer Bay,None,PT1H42M7S,True,None,8872.0,46.0,0,4,,2022-10-09T06:50:53.154148Z,Soccer Bay,https://yt3.ggpht.com/5GMEHvkholF4-aQ27QRCzTIq6dcolz9p5zwxT0WGyg4nFeBdg9Twm86JWKntT-SpKJ2TxNboDQ=s800-c-k-c0x00ffffff-no-rj,None,"https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football",128601.0,391.0,0.0,186.0,1,42,7,0,6127,"['Sport', 'Association_football']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8872570603421951,56.5670303608705,61.335003601327614,108.29443287037036
